fecha,nombre_buque,bandera,tipo_buque,muelle,operacion,teu_cargados,tiempo_estadia_h,costo_usd
2018-03-22 16:00:00,MV-7356,Panamá,Portacontenedores,Muelle 1,Reparación,3035,34.312779877473695,29424.012789370878
2018-03-22 17:00:00,MV-9433,Islas Marshall,Granelero,Muelle Norte,Carga,4986,26.61395961646438,4312.5555583906325
2018-03-22 18:00:00,MV-8380,Liberia,Granelero,Muelle 1,Reparación,2077,91.8227255279035,13162.278853336984
2018-03-22 19:00:00,MV-3385,Singapur,Buque Frigorífico,Muelle 5,Tránsito,3177,44.063501641352424,11872.17801074251
2018-03-22 20:00:00,MV-5268,Panamá,Tanquero,Muelle 2,Tránsito,5039,85.14127860197017,21091.71338112558
2018-03-22 21:00:00,MV-1671,Panamá,Portacontenedores,Muelle 1,Reparación,5484,79.99101216262838,5465.827135423173
2018-03-22 22:00:00,MV-1163,Panamá,Portacontenedores,Muelle 5,Mixta,4183,79.50618400086435,25076.062063608813
2018-03-22 23:00:00,MV-9656,Liberia,RoRo,Muelle Norte,Descarga,1414,26.982262212922937,16129.618714377208
2018-03-23 00:00:00,MV-5592,Panamá,Granelero,Muelle 4,Carga,900,47.364319544071755,15772.086839793674
2018-03-23 01:00:00,MV-5795,Malta,RoRo,Muelle 1,Mixta,280,35.97977526494827,9896.53688993379
2018-03-23 02:00:00,MV-5798,Malta,Buque Frigorífico,Muelle 5,Reparación,2549,93.39616833782495,16741.215949882077
2018-03-23 03:00:00,MV-7036,Panamá,Carga General,Muelle 2,Reparación,5511,85.15349851401896,13461.229838719282
2018-03-23 04:00:00,MV-3355,Malta,Granelero,Muelle 4,Descarga,2354,29.993282165632188,10373.547342558992
2018-03-23 05:00:00,MV-6887,Singapur,Carga General,Muelle 1,Descarga,2531,35.589791751294214,8385.340398957967
2018-03-23 06:00:00,MV-8961,Malta,Tanquero,Muelle 2,Reparación,4354,54.54401290684856,22936.724764711296
2018-03-23 07:00:00,MV-6827,Panamá,Buque Frigorífico,Muelle 4,Mixta,5370,32.51730909156168,7693.11730692596
2018-03-23 08:00:00,MV-9737,Islas Marshall,Granelero,Muelle 3,Mixta,3761,80.55863705964819,8367.531899663067
2018-03-23 09:00:00,MV-5719,Singapur,RoRo,Muelle 2,Mixta,2953,80.09235245562338,19003.855028845595
2018-03-23 10:00:00,MV-1593,Liberia,RoRo,Muelle 3,Carga,3515,71.74195852897536,9878.015190378173
2018-03-23 11:00:00,MV-5839,Panamá,Granelero,Muelle Norte,Carga,2818,68.65929801853179,15943.787877940687
2018-03-23 12:00:00,MV-8394,Liberia,RoRo,Muelle 1,Mixta,2942,56.16253265955485,18375.851172967607
2018-03-23 13:00:00,MV-4493,Islas Marshall,Granelero,Muelle 5,Reparación,2133,38.54587862553192,11135.173681527607
2018-03-23 14:00:00,MV-7164,Liberia,Portacontenedores,Muelle 1,Descarga,1288,81.65058384404533,12932.410522607019
2018-03-23 15:00:00,MV-3672,Panamá,RoRo,Muelle 2,Tránsito,2124,83.57723107015596,9465.37750336098
2018-03-23 16:00:00,MV-5200,Panamá,Granelero,Muelle 3,Descarga,2115,12.35683326004673,15971.036718219613
2018-03-23 17:00:00,MV-1016,Islas Marshall,Granelero,Muelle 3,Descarga,679,43.07850842531898,29802.397642772485
2018-03-23 18:00:00,MV-4191,Panamá,RoRo,Muelle 4,Tránsito,3258,10.343227079619757,13430.509422575371
2018-03-23 19:00:00,MV-1392,Islas Marshall,Portacontenedores,Muelle 1,Mixta,4724,81.87401073356786,20986.58986033202
2018-03-23 20:00:00,MV-9616,Islas Marshall,RoRo,Muelle 1,Descarga,952,23.58420569393968,20533.25572650262
2018-03-23 21:00:00,MV-7272,Panamá,Granelero,Muelle 2,Tránsito,5995,67.30027530385487,24448.52765407767
2018-03-23 22:00:00,MV-1571,Malta,Portacontenedores,Muelle 3,Reparación,1103,39.44907195710456,22509.879368511236
2018-03-23 23:00:00,MV-4631,Islas Marshall,Carga General,Muelle 2,Reparación,172,79.81375988443052,4306.273083272443
2018-03-24 00:00:00,MV-7172,Panamá,Tanquero,Muelle 2,Reparación,1006,52.85244722233128,12039.644405095481
2018-03-24 01:00:00,MV-8177,Malta,RoRo,Muelle Norte,Mixta,5146,36.547369351737,26626.07042482593
2018-03-24 02:00:00,MV-9433,Islas Marshall,Buque Frigorífico,Muelle 3,Descarga,1036,36.500618718065155,18028.30568300524
2018-03-24 03:00:00,MV-4897,Malta,Granelero,Muelle 2,Descarga,1301,36.76959733309886,6709.826240905081
2018-03-24 04:00:00,MV-9123,Singapur,Portacontenedores,Muelle 3,Carga,4483,77.39497108889866,11179.559079527355
2018-03-24 05:00:00,MV-3279,Singapur,Portacontenedores,Muelle 2,Reparación,1040,70.57817269674727,11368.038997607126
2018-03-24 06:00:00,MV-9980,Malta,Carga General,Muelle 5,Mixta,2370,36.090841446494906,26702.611214168333
2018-03-24 07:00:00,MV-8451,Islas Marshall,RoRo,Muelle 2,Tránsito,5606,51.138311827037064,18388.433047835275
2018-03-24 08:00:00,MV-9906,Panamá,Buque Frigorífico,Muelle 2,Mixta,951,14.701497926580632,19816.41414198039
2018-03-24 09:00:00,MV-1775,Liberia,Portacontenedores,Muelle 5,Descarga,2136,80.82002361562924,13543.68195560108
2018-03-24 10:00:00,MV-7869,Panamá,Carga General,Muelle 1,Reparación,4042,31.404023231049642,5568.069984634369
2018-03-24 11:00:00,MV-3247,Liberia,Granelero,Muelle 3,Carga,4571,86.25181248180532,5956.455357916242
2018-03-24 12:00:00,MV-8088,Liberia,Carga General,Muelle 4,Mixta,4759,60.51810898513749,14929.94608232178
2018-03-24 13:00:00,MV-1078,Islas Marshall,RoRo,Muelle 5,Carga,3630,57.96817427501173,8614.840838649487
2018-03-24 14:00:00,MV-9080,Malta,Carga General,Muelle 1,Descarga,2852,22.319249323651498,6710.826547894281
2018-03-24 15:00:00,MV-8099,Panamá,Portacontenedores,Muelle 2,Tránsito,2254,14.119111643921446,10818.332165610662
2018-03-24 16:00:00,MV-4926,Malta,Portacontenedores,Muelle Norte,Mixta,921,56.63025912640075,23293.205375617592
2018-03-24 17:00:00,MV-8340,Singapur,Tanquero,Muelle 1,Descarga,2874,49.18304284645971,5898.475914325365
2018-03-24 18:00:00,MV-8083,Islas Marshall,Carga General,Muelle 5,Reparación,2952,18.53210695479911,15653.873640183996
2018-03-24 19:00:00,MV-7230,Islas Marshall,Granelero,Muelle Norte,Mixta,4780,81.53171958160043,25478.26614866474
2018-03-24 20:00:00,MV-5940,Singapur,Buque Frigorífico,Muelle 2,Carga,2553,44.717130487462924,10966.045193653748
2018-03-24 21:00:00,MV-4271,Panamá,Buque Frigorífico,Muelle 1,Mixta,3453,30.92028643439805,11848.729595990724
2018-03-24 22:00:00,MV-4456,Singapur,RoRo,Muelle 4,Descarga,2241,77.36794419688218,26989.389243704078
2018-03-24 23:00:00,MV-8788,Panamá,Tanquero,Muelle 3,Descarga,5600,88.34964579637045,20900.09308685775
2018-03-25 00:00:00,MV-9599,Liberia,Carga General,Muelle 3,Carga,3932,34.924717880635534,24740.514473479154
2018-03-25 01:00:00,MV-8650,Islas Marshall,Granelero,Muelle 5,Descarga,4632,76.28358991534496,11519.309630139727
2018-03-25 02:00:00,MV-3711,Panamá,Tanquero,Muelle 2,Mixta,3257,65.42172981674918,29916.26762944335
2018-03-25 03:00:00,MV-2668,Malta,Portacontenedores,Muelle 2,Carga,3708,95.09604497036007,7663.305617659411
2018-03-25 04:00:00,MV-1147,Malta,RoRo,Muelle 3,Descarga,3147,25.951358252188022,29010.36427771142
2018-03-25 05:00:00,MV-7420,Islas Marshall,Carga General,Muelle 1,Descarga,3128,92.53975151656799,27454.57709794385
2018-03-25 06:00:00,MV-1365,Singapur,Buque Frigorífico,Muelle 2,Mixta,2688,35.74394099047029,18349.260876735436
2018-03-25 07:00:00,MV-5531,Singapur,Granelero,Muelle 4,Descarga,3136,44.25197823024556,19217.70847888583
2018-03-25 08:00:00,MV-6330,Panamá,Portacontenedores,Muelle 4,Mixta,5601,39.576671644807064,24151.24484040927
2018-03-25 09:00:00,MV-6510,Singapur,Tanquero,Muelle 2,Reparación,2996,31.623661343777076,11976.334760993572
2018-03-25 10:00:00,MV-9754,Islas Marshall,RoRo,Muelle 2,Mixta,3521,69.00358716586584,17714.21433341741
2018-03-25 11:00:00,MV-9964,Panamá,Tanquero,Muelle 3,Tránsito,4352,59.844788223874325,27461.77063696712
2018-03-25 12:00:00,MV-7493,Liberia,Buque Frigorífico,Muelle 5,Descarga,1674,34.90089122090449,5774.474968106389
2018-03-25 13:00:00,MV-6439,Singapur,Tanquero,Muelle 3,Reparación,3007,19.63469617360831,27543.745403287707
2018-03-25 14:00:00,MV-7511,Singapur,Granelero,Muelle 5,Carga,3337,35.9290561205222,22948.22642152043
2018-03-25 15:00:00,MV-8504,Panamá,Portacontenedores,Muelle 4,Tránsito,1575,41.54835542817879,24015.965552426154
2018-03-25 16:00:00,MV-2246,Malta,Carga General,Muelle 5,Carga,1532,41.49750299465417,5682.6706788779165
2018-03-25 17:00:00,MV-4839,Singapur,Granelero,Muelle 3,Tránsito,308,39.43883897110796,8881.673391529404
2018-03-25 18:00:00,MV-9551,Islas Marshall,Buque Frigorífico,Muelle 2,Reparación,5498,12.287580547636047,28056.806782642616
2018-03-25 19:00:00,MV-3376,Singapur,RoRo,Muelle 5,Reparación,503,48.834913495333495,7225.337660301467
2018-03-25 20:00:00,MV-4009,Liberia,Buque Frigorífico,Muelle 3,Reparación,848,81.58631255758701,20410.754245036736
2018-03-25 21:00:00,MV-2827,Singapur,Buque Frigorífico,Muelle 4,Tránsito,4520,23.872233683549627,24350.006292005986
2018-03-25 22:00:00,MV-7979,Malta,Tanquero,Muelle Norte,Mixta,2561,20.81784622161584,10013.332637119067
2018-03-25 23:00:00,MV-9569,Singapur,RoRo,Muelle 5,Carga,4220,49.52289286154338,22168.54549340421
2018-03-26 00:00:00,MV-5285,Panamá,Granelero,Muelle 4,Mixta,291,40.61306506920101,5704.9893456762675
2018-03-26 01:00:00,MV-7910,Singapur,Buque Frigorífico,Muelle 4,Mixta,5186,57.39269638279248,16967.97847910871
2018-03-26 02:00:00,MV-9561,Malta,Granelero,Muelle 1,Descarga,1762,91.34253925034305,12695.261061491978
2018-03-26 03:00:00,MV-3196,Panamá,Carga General,Muelle Norte,Carga,4268,74.9579900292868,20789.292451326084
2018-03-26 04:00:00,MV-4747,Islas Marshall,Tanquero,Muelle 5,Tránsito,2052,68.46111747995421,27114.125997848496
2018-03-26 05:00:00,MV-9843,Panamá,Granelero,Muelle 3,Descarga,3377,44.60245110664373,7262.763871206361
2018-03-26 06:00:00,MV-6978,Liberia,RoRo,Muelle 5,Descarga,2331,33.28766560158387,15707.998964277924
2018-03-26 07:00:00,MV-6607,Panamá,Buque Frigorífico,Muelle 5,Reparación,546,55.54324109003751,15003.038969091342
2018-03-26 08:00:00,MV-1769,Islas Marshall,Carga General,Muelle Norte,Tránsito,3161,85.91903043419285,12418.676198241958
2018-03-26 09:00:00,MV-1780,Singapur,RoRo,Muelle 4,Mixta,5291,85.15334092500069,16484.335903018185
2018-03-26 10:00:00,MV-7303,Panamá,Tanquero,Muelle 4,Mixta,5619,47.20531548993111,26898.940424073127
2018-03-26 11:00:00,MV-4983,Panamá,Carga General,Muelle 4,Mixta,776,29.66739108481522,29315.210277912083
2018-03-26 12:00:00,MV-9714,Panamá,Carga General,Muelle 4,Reparación,1881,27.830311622077062,4073.9150719801078
2018-03-26 13:00:00,MV-1521,Panamá,Carga General,Muelle Norte,Mixta,1871,10.990980674825042,23214.82012094128
2018-03-26 14:00:00,MV-8569,Islas Marshall,Buque Frigorífico,Muelle 3,Carga,1866,82.1544536740433,19992.11120813854
2018-03-26 15:00:00,MV-6784,Malta,Portacontenedores,Muelle 2,Mixta,141,31.305746977329342,29857.315826844973
2018-03-26 16:00:00,MV-5583,Malta,Carga General,Muelle 1,Mixta,3482,39.59192440854267,6338.21629310541
2018-03-26 17:00:00,MV-6946,Panamá,RoRo,Muelle 4,Carga,2019,79.21102040219768,25095.00384102028
2018-03-26 18:00:00,MV-5941,Islas Marshall,RoRo,Muelle 4,Reparación,2434,18.562116556016118,28282.132665837777
2018-03-26 19:00:00,MV-7267,Islas Marshall,Tanquero,Muelle 1,Descarga,3729,48.588598935658354,27715.006429993246
2018-03-26 20:00:00,MV-8128,Panamá,Granelero,Muelle 4,Tránsito,4658,18.76604143307729,18574.890309663195
2018-03-26 21:00:00,MV-3461,Liberia,Granelero,Muelle 2,Reparación,652,46.88267411699656,12516.459770434658
2018-03-26 22:00:00,MV-1685,Panamá,Portacontenedores,Muelle 5,Mixta,477,12.148282479328484,20637.499762802978
2018-03-26 23:00:00,MV-3160,Liberia,Buque Frigorífico,Muelle 1,Descarga,2069,53.55080868918405,11957.87187580408
2018-03-27 00:00:00,MV-8031,Panamá,Buque Frigorífico,Muelle 3,Tránsito,1506,78.02245527828221,14719.000741810392
2018-03-27 01:00:00,MV-6341,Liberia,Carga General,Muelle 1,Tránsito,56,67.51410738162123,15588.849604588348
2018-03-27 02:00:00,MV-1038,Liberia,Portacontenedores,Muelle 2,Tránsito,2484,52.806872842811245,11850.704586779515
2018-03-27 03:00:00,MV-5875,Panamá,Tanquero,Muelle Norte,Carga,1423,80.93076666912566,12887.511483344639
2018-03-27 04:00:00,MV-2256,Liberia,Tanquero,Muelle 3,Carga,690,28.045341796408984,4190.141093146799
2018-03-27 05:00:00,MV-8697,Singapur,Granelero,Muelle 5,Descarga,3812,81.11007307861652,11724.050457802847
2018-03-27 06:00:00,MV-3196,Malta,Tanquero,Muelle 4,Mixta,5267,32.3199862037595,16279.939728160218
2018-03-27 07:00:00,MV-8165,Islas Marshall,Carga General,Muelle 1,Descarga,4055,39.89879802566704,8498.191625651378
2018-03-27 08:00:00,MV-1301,Liberia,RoRo,Muelle 3,Mixta,5212,19.301857746123336,24945.19899817804
2018-03-27 09:00:00,MV-8527,Liberia,Tanquero,Muelle 1,Reparación,2280,16.95441855987526,17978.56257534296
2018-03-27 10:00:00,MV-7381,Islas Marshall,Portacontenedores,Muelle 5,Tránsito,4710,90.02581365313104,24640.89737266655
2018-03-27 11:00:00,MV-1646,Liberia,Carga General,Muelle 1,Tránsito,3861,24.718085752278007,7330.689241656174
2018-03-27 12:00:00,MV-9789,Islas Marshall,Tanquero,Muelle 3,Carga,5842,37.330061645451394,25333.292701724153
2018-03-27 13:00:00,MV-9853,Panamá,Buque Frigorífico,Muelle 2,Reparación,3356,54.56534950759412,28914.836106839553
2018-03-27 14:00:00,MV-5330,Singapur,Tanquero,Muelle Norte,Reparación,495,38.61230766907531,13163.803636951474
2018-03-27 15:00:00,MV-8003,Singapur,Buque Frigorífico,Muelle 3,Mixta,3991,84.57172893733255,11382.762516156858
2018-03-27 16:00:00,MV-4537,Malta,Carga General,Muelle 1,Reparación,4345,87.26289918331597,20817.620113765755
2018-03-27 17:00:00,MV-5558,Liberia,Tanquero,Muelle 5,Carga,3045,36.687160250629816,20533.766874102526
2018-03-27 18:00:00,MV-7579,Malta,Buque Frigorífico,Muelle 4,Mixta,562,16.098437262670785,6924.169011509581
2018-03-27 19:00:00,MV-9474,Panamá,RoRo,Muelle 4,Descarga,1039,26.49392459263158,28095.728402220415
2018-03-27 20:00:00,MV-5082,Singapur,Granelero,Muelle 5,Mixta,1451,49.74657702468562,16455.460039650156
2018-03-27 21:00:00,MV-5183,Panamá,Carga General,Muelle 1,Descarga,1862,33.38633171656805,23874.826781955468
2018-03-27 22:00:00,MV-9652,Panamá,Buque Frigorífico,Muelle Norte,Mixta,595,47.905556902775956,13342.259580772807
2018-03-27 23:00:00,MV-4754,Liberia,Portacontenedores,Muelle 5,Tránsito,2583,74.76590797543679,10799.952690850161
2018-03-28 00:00:00,MV-2724,Panamá,Tanquero,Muelle 1,Descarga,2059,45.01618217226059,6893.069298230858
2018-03-28 01:00:00,MV-2376,Singapur,Buque Frigorífico,Muelle 3,Carga,3482,25.3357761462986,11137.486583836977
2018-03-28 02:00:00,MV-9706,Malta,Buque Frigorífico,Muelle Norte,Descarga,5951,39.50115237147405,29829.209783683706
2018-03-28 03:00:00,MV-9894,Singapur,Buque Frigorífico,Muelle 2,Descarga,4135,73.38234719707091,21106.96478096616
2018-03-28 04:00:00,MV-2653,Liberia,Granelero,Muelle 1,Mixta,2265,45.31746657881245,24872.340581106804
2018-03-28 05:00:00,MV-3066,Singapur,Portacontenedores,Muelle 4,Tránsito,5035,29.959331061451394,28921.237342390577
2018-03-28 06:00:00,MV-1022,Islas Marshall,Portacontenedores,Muelle 4,Mixta,5076,45.6122242502452,6053.775146693851
2018-03-28 07:00:00,MV-3460,Malta,RoRo,Muelle Norte,Mixta,3715,48.02298851607406,8282.055069109834
2018-03-28 08:00:00,MV-6926,Islas Marshall,Granelero,Muelle 2,Tránsito,877,34.081194020380245,28127.1079918514
2018-03-28 09:00:00,MV-7251,Islas Marshall,Buque Frigorífico,Muelle 1,Mixta,2234,95.62028784898742,18678.39572315864
2018-03-28 10:00:00,MV-8295,Liberia,Carga General,Muelle 2,Tránsito,2212,75.55108966220185,20506.07934055194
2018-03-28 11:00:00,MV-4300,Panamá,Granelero,Muelle 3,Carga,1325,68.93603885196019,15118.49134204627
2018-03-28 12:00:00,MV-7279,Islas Marshall,Granelero,Muelle 2,Tránsito,1566,83.22829464217268,25175.1471045278
2018-03-28 13:00:00,MV-9553,Singapur,Portacontenedores,Muelle 3,Reparación,1362,66.64488922735926,17448.349594422183
2018-03-28 14:00:00,MV-8353,Panamá,RoRo,Muelle 4,Tránsito,5218,77.60627018884986,25479.36591630258
2018-03-28 15:00:00,MV-4727,Singapur,RoRo,Muelle 3,Tránsito,3573,44.30225671764762,29796.85169305508
2018-03-28 16:00:00,MV-7272,Singapur,Granelero,Muelle 1,Reparación,565,52.03271575202084,20814.89639101382
2018-03-28 17:00:00,MV-6995,Panamá,Granelero,Muelle Norte,Tránsito,4833,12.135681730650745,17749.153179702138
2018-03-28 18:00:00,MV-1514,Panamá,Tanquero,Muelle Norte,Descarga,1069,32.69688244397579,13494.104210895892
2018-03-28 19:00:00,MV-1448,Singapur,Buque Frigorífico,Muelle 1,Mixta,1345,40.38509201253181,9062.107504444837
2018-03-28 20:00:00,MV-7019,Liberia,Portacontenedores,Muelle 1,Mixta,1099,63.041379836901015,21073.102476444856
2018-03-28 21:00:00,MV-6343,Malta,Buque Frigorífico,Muelle 1,Carga,5239,48.8505930618635,5628.56698413615
2018-03-28 22:00:00,MV-9033,Malta,Carga General,Muelle 5,Carga,2390,61.48976709325035,28863.477218690237
2018-03-28 23:00:00,MV-3520,Liberia,Carga General,Muelle 3,Reparación,1307,70.77280543722159,20836.43534310995
2018-03-29 00:00:00,MV-4081,Panamá,RoRo,Muelle 1,Descarga,2328,11.759242754755006,28943.4321049666
2018-03-29 01:00:00,MV-2428,Singapur,Portacontenedores,Muelle Norte,Carga,3035,30.728441736318075,11079.137267694503
2018-03-29 02:00:00,MV-4967,Malta,Buque Frigorífico,Muelle 2,Mixta,3919,23.03954078393645,28609.411162723096
2018-03-29 03:00:00,MV-7445,Singapur,RoRo,Muelle 2,Carga,5755,24.49605048704547,19915.253696864525
2018-03-29 04:00:00,MV-3159,Liberia,Carga General,Muelle 5,Carga,1194,52.27503481561526,25066.86311996818
2018-03-29 05:00:00,MV-6132,Singapur,Granelero,Muelle 3,Tránsito,4663,73.11813233199342,8652.00587057362
2018-03-29 06:00:00,MV-3547,Liberia,Portacontenedores,Muelle 3,Carga,755,32.004378985433206,17002.869657903382
2018-03-29 07:00:00,MV-3979,Panamá,Portacontenedores,Muelle 3,Reparación,2474,80.55153295594268,18792.969518239544
2018-03-29 08:00:00,MV-3649,Liberia,Buque Frigorífico,Muelle Norte,Mixta,3621,86.5361735143545,14214.21504532621
2018-03-29 09:00:00,MV-9505,Liberia,Tanquero,Muelle Norte,Reparación,1984,38.84698073779101,10584.051115670076
2018-03-29 10:00:00,MV-4083,Malta,Buque Frigorífico,Muelle 5,Reparación,2534,67.95937542797182,27524.14327899435
2018-03-29 11:00:00,MV-2037,Singapur,Granelero,Muelle 3,Descarga,1795,18.300337879489515,6211.530921732227
2018-03-29 12:00:00,MV-4489,Malta,Granelero,Muelle 3,Tránsito,5814,73.47448912275233,8003.664368645645
2018-03-29 13:00:00,MV-8604,Islas Marshall,RoRo,Muelle 1,Reparación,1019,22.522101041942452,12333.27386142683
2018-03-29 14:00:00,MV-8544,Liberia,Portacontenedores,Muelle 3,Descarga,2596,68.49259073184983,27914.020038923543
2018-03-29 15:00:00,MV-3634,Islas Marshall,RoRo,Muelle Norte,Mixta,5343,45.12720030449623,18669.469627824394
2018-03-29 16:00:00,MV-4983,Malta,Granelero,Muelle 1,Mixta,5832,89.70415630243158,13702.515987604851
2018-03-29 17:00:00,MV-2778,Singapur,Tanquero,Muelle 1,Descarga,2697,48.87253120125096,14469.633595653275
2018-03-29 18:00:00,MV-8902,Malta,Portacontenedores,Muelle 3,Reparación,5678,10.719447937148335,25782.217404104642
2018-03-29 19:00:00,MV-6110,Singapur,Granelero,Muelle 2,Reparación,827,50.298875189638935,4696.26893931672
2018-03-29 20:00:00,MV-6189,Singapur,Tanquero,Muelle 4,Tránsito,1383,78.00388945967939,4294.815514094131
2018-03-29 21:00:00,MV-8378,Panamá,Buque Frigorífico,Muelle Norte,Tránsito,2167,64.94342111804279,5198.202099508415
2018-03-29 22:00:00,MV-2124,Liberia,Carga General,Muelle 2,Mixta,2438,93.03573730209132,16199.330016110594
2018-03-29 23:00:00,MV-1697,Malta,Granelero,Muelle 3,Tránsito,3153,82.20797912569763,19112.484259812547
2018-03-30 00:00:00,MV-3179,Singapur,Carga General,Muelle 3,Descarga,3164,54.33654633498554,20236.189073207053
2018-03-30 01:00:00,MV-6251,Malta,RoRo,Muelle 2,Mixta,4263,26.173809773275032,23009.56523441611
2018-03-30 02:00:00,MV-2929,Malta,Carga General,Muelle 3,Reparación,2986,8.33216742434683,8932.818451681356
2018-03-30 03:00:00,MV-2013,Singapur,Granelero,Muelle Norte,Mixta,4160,94.2842109361204,10819.401579980988
2018-03-30 04:00:00,MV-1226,Islas Marshall,Carga General,Muelle 1,Carga,1395,90.57213345063498,10331.18241473379
2018-03-30 05:00:00,MV-8321,Liberia,Portacontenedores,Muelle 5,Mixta,2091,32.124671478616975,7878.47455087716
2018-03-30 06:00:00,MV-2828,Liberia,Granelero,Muelle 3,Tránsito,5056,64.16298918768798,10354.284986495592
2018-03-30 07:00:00,MV-8909,Panamá,Tanquero,Muelle 3,Descarga,2724,72.17308153398152,19954.968762637836
2018-03-30 08:00:00,MV-6588,Panamá,Carga General,Muelle 2,Reparación,1605,58.86518457086836,13526.701436622307
2018-03-30 09:00:00,MV-3023,Panamá,Portacontenedores,Muelle 1,Reparación,739,82.1806273857526,23965.72336019536
2018-03-30 10:00:00,MV-5966,Liberia,RoRo,Muelle 2,Tránsito,4919,14.84856906201721,17946.888782919745
2018-03-30 11:00:00,MV-6891,Islas Marshall,RoRo,Muelle Norte,Tránsito,5760,86.89147500521878,9513.018345036455
